<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SBER,1,20201124,134200,240.6000000,240.6800000,240.5200000,240.6200000,70350
SBER,1,20201124,134300,240.5800000,240.7000000,240.5000000,240.6000000,77770
SBER,1,20201124,134400,240.6300000,240.8200000,240.5000000,240.6000000,126630
SBER,1,20201124,134500,240.6300000,240.6300000,240.4900000,240.4900000,50420
SBER,1,20201124,134600,240.5600000,240.5800000,240.4800000,240.4900000,13590
SBER,1,20201124,134700,240.5000000,240.5900000,240.4500000,240.5800000,37000
SBER,1,20201124,134800,240.5100000,240.6100000,240.5000000,240.5300000,23010
SBER,1,20201124,134900,240.5600000,240.5800000,240.5200000,240.5700000,8170
SBER,1,20201124,135000,240.5400000,240.8500000,240.5400000,240.7300000,87910
SBER,1,20201124,135100,240.7500000,240.9700000,240.7500000,240.8800000,82550
SBER,1,20201124,135200,240.9000000,240.9900000,240.8500000,240.9900000,110530
SBER,1,20201124,135300,240.9500000,241.0300000,240.8500000,240.9600000,316680
SBER,1,20201124,135400,240.9600000,241.0000000,240.9400000,240.9600000,18490
SBER,1,20201124,135500,240.9600000,241.0300000,240.9500000,241.0300000,51370
SBER,1,20201124,135600,241.0300000,241.2000000,240.9700000,241.2000000,301800
SBER,1,20201124,135700,241.1400000,241.2000000,241.1400000,241.1900000,61720
SBER,1,20201124,135800,241.2000000,241.3300000,241.0900000,241.3000000,107570
SBER,1,20201124,135900,241.3000000,241.3200000,241.1500000,241.1900000,26020
SBER,1,20201124,140000,241.1900000,241.2300000,241.0300000,241.1400000,50790
SBER,1,20201124,140100,241.1000000,241.1500000,241.0200000,241.1500000,33150
SBER,1,20201124,140200,241.1500000,241.1700000,241.1500000,241.1600000,5870
SBER,1,20201124,140300,241.1700000,241.1900000,241.1600000,241.1800000,13320
SBER,1,20201124,140400,241.1900000,241.1900000,241.1700000,241.1800000,7090
SBER,1,20201124,140500,241.1700000,241.1800000,241.0000000,241.0800000,65370
SBER,1,20201124,140600,241.0800000,241.1400000,241.0100000,241.0100000,39610
SBER,1,20201124,140700,241.0400000,241.1500000,240.9600000,240.9800000,40430
SBER,1,20201124,140800,240.9700000,241.2400000,240.9700000,241.1500000,83100
SBER,1,20201124,140900,241.1700000,241.3300000,241.1700000,241.2700000,104630
SBER,1,20201124,141000,241.3000000,241.3200000,241.2600000,241.2900000,44600
SBER,1,20201124,141100,241.2900000,241.3900000,241.2300000,241.3500000,149850
SBER,1,20201124,141200,241.3900000,241.4000000,241.2300000,241.3500000,86490
SBER,1,20201124,141300,241.3900000,241.4000000,241.3500000,241.3900000,42110
SBER,1,20201124,141400,241.3900000,241.4000000,241.3000000,241.3500000,31770
SBER,1,20201124,141500,241.3500000,241.3800000,241.3000000,241.3500000,82110
SBER,1,20201124,141600,241.3300000,241.4800000,241.3300000,241.4700000,56770
SBER,1,20201124,141700,241.4700000,241.4700000,241.2600000,241.2800000,29480
SBER,1,20201124,141800,241.2700000,241.3200000,241.1200000,241.2200000,119770
SBER,1,20201124,141900,241.2200000,241.4000000,241.1300000,241.2200000,104880
SBER,1,20201124,142000,241.2200000,241.2600000,241.1800000,241.1800000,14020
SBER,1,20201124,142100,241.1800000,241.2000000,241.1200000,241.1200000,6640
SBER,1,20201124,142200,241.1200000,241.1400000,240.9900000,240.9900000,62270
SBER,1,20201124,142300,241.0000000,241.0000000,240.9200000,241.0000000,44560
SBER,1,20201124,142400,240.9800000,240.9800000,240.8600000,240.8600000,35160
SBER,1,20201124,142500,240.8800000,240.9500000,240.8400000,240.8600000,80440
SBER,1,20201124,142600,240.8200000,240.8600000,240.7600000,240.7600000,20110
SBER,1,20201124,142700,240.7600000,240.8400000,240.6700000,240.8200000,38110
SBER,1,20201124,142800,240.8200000,240.8500000,240.7100000,240.7900000,43190
SBER,1,20201124,142900,240.8000000,240.8200000,240.7300000,240.7800000,13220
SBER,1,20201124,143000,240.7400000,240.8400000,240.7400000,240.8400000,29930
SBER,1,20201124,143100,240.8400000,240.8700000,240.7100000,240.7400000,49810
SBER,1,20201124,143200,240.7300000,240.7300000,240.6000000,240.6200000,29240
SBER,1,20201124,143300,240.6600000,240.8900000,240.6500000,240.8800000,46490
SBER,1,20201124,143400,240.8700000,240.9700000,240.8300000,240.8300000,38500
SBER,1,20201124,143500,240.8700000,240.9600000,240.7500000,240.8500000,68460
SBER,1,20201124,143600,240.9000000,240.9700000,240.8500000,240.9100000,37580
SBER,1,20201124,143700,240.9100000,240.9100000,240.8400000,240.8400000,1460
SBER,1,20201124,143800,240.8600000,240.8800000,240.8000000,240.8100000,30830
SBER,1,20201124,143900,240.8100000,240.8400000,240.7900000,240.8100000,2630
SBER,1,20201124,144000,240.7900000,240.7900000,240.7400000,240.7400000,6030
SBER,1,20201124,144100,240.7400000,240.7800000,240.6800000,240.6800000,10520
SBER,1,20201124,144200,240.6700000,240.8100000,240.6700000,240.8100000,37070
SBER,1,20201124,144300,240.7900000,240.8100000,240.7200000,240.7800000,12830
SBER,1,20201124,144400,240.7800000,240.8400000,240.7400000,240.7700000,14990
SBER,1,20201124,144500,240.7700000,240.9300000,240.7700000,240.8800000,37920
SBER,1,20201124,144600,240.8900000,240.8900000,240.7600000,240.7600000,3530
SBER,1,20201124,144700,240.7700000,240.8000000,240.7300000,240.7300000,11150
SBER,1,20201124,144800,240.7300000,240.7600000,240.6100000,240.7200000,57960
SBER,1,20201124,144900,240.6800000,240.7300000,240.6000000,240.6100000,24320
SBER,1,20201124,145000,240.6300000,240.8100000,240.6100000,240.6800000,19310
SBER,1,20201124,145100,240.6800000,240.8500000,240.6800000,240.8100000,25880
SBER,1,20201124,145200,240.7600000,240.8100000,240.7600000,240.8100000,2400
SBER,1,20201124,145300,240.8000000,240.8000000,240.7300000,240.7400000,2260
SBER,1,20201124,145400,240.7400000,240.7400000,240.6200000,240.6600000,10040
SBER,1,20201124,145500,240.6100000,240.6400000,240.5500000,240.6000000,55610
SBER,1,20201124,145600,240.5900000,240.5900000,240.4600000,240.5200000,59730
SBER,1,20201124,145700,240.5200000,240.5900000,240.5000000,240.5400000,24020
SBER,1,20201124,145800,240.5600000,240.6600000,240.5600000,240.6300000,32260
SBER,1,20201124,145900,240.6300000,240.6300000,240.5300000,240.6000000,5340
SBER,1,20201124,150000,240.5300000,240.5700000,240.5200000,240.5400000,12950
SBER,1,20201124,150100,240.5400000,240.5900000,240.5100000,240.5300000,13120
SBER,1,20201124,150200,240.5400000,240.6600000,240.5000000,240.6600000,66690
SBER,1,20201124,150300,240.6000000,240.6400000,240.5600000,240.6200000,7470
SBER,1,20201124,150400,240.6100000,240.6200000,240.5600000,240.5900000,19420
SBER,1,20201124,150500,240.5600000,240.5900000,240.5300000,240.5400000,10220
SBER,1,20201124,150600,240.5300000,240.5400000,240.3700000,240.3800000,74460
SBER,1,20201124,150700,240.3900000,240.4500000,240.3500000,240.4400000,62460
SBER,1,20201124,150800,240.4400000,240.5000000,240.3600000,240.4300000,19390
SBER,1,20201124,150900,240.4000000,240.4500000,240.3600000,240.4400000,8230
SBER,1,20201124,151000,240.4400000,240.4800000,240.4100000,240.4500000,30620
SBER,1,20201124,151100,240.4900000,240.4900000,240.3500000,240.3500000,23170
SBER,1,20201124,151200,240.3800000,240.4300000,240.3400000,240.3700000,38020
SBER,1,20201124,151300,240.4300000,240.5000000,240.4300000,240.4800000,13380
SBER,1,20201124,151400,240.4600000,240.5600000,240.4600000,240.5400000,42590
SBER,1,20201124,151500,240.5400000,240.5400000,240.4400000,240.5400000,8740
SBER,1,20201124,151600,240.5400000,240.5400000,240.4200000,240.5300000,17320
SBER,1,20201124,151700,240.5300000,240.6200000,240.5300000,240.5500000,29420
SBER,1,20201124,151800,240.6000000,240.6000000,240.4100000,240.4400000,9890
SBER,1,20201124,151900,240.4400000,240.4400000,240.3500000,240.3500000,20880
SBER,1,20201124,152000,240.3500000,240.3700000,240.3000000,240.3700000,29880
SBER,1,20201124,152100,240.3200000,240.3400000,240.1800000,240.3200000,48050
SBER,1,20201124,152200,240.3200000,240.3500000,240.2900000,240.3200000,8120
SBER,1,20201124,152300,240.3300000,240.3300000,240.2400000,240.2400000,17960
SBER,1,20201124,152400,240.2600000,240.2600000,240.1800000,240.2100000,33200
SBER,1,20201124,152500,240.2000000,240.2000000,240.0500000,240.1100000,67750
SBER,1,20201124,152600,240.1100000,240.1900000,240.0600000,240.1000000,50840
SBER,1,20201124,152700,240.1000000,240.1200000,240.0500000,240.1200000,29050
SBER,1,20201124,152800,240.1000000,240.1400000,240.0600000,240.1200000,35910
SBER,1,20201124,152900,240.1200000,240.1800000,240.1200000,240.1600000,10040
SBER,1,20201124,153000,240.1600000,240.2400000,240.0900000,240.2300000,32670
SBER,1,20201124,153100,240.1700000,240.2000000,240.0900000,240.1700000,25290
SBER,1,20201124,153200,240.1900000,240.3000000,240.1900000,240.3000000,20850
SBER,1,20201124,153300,240.3000000,240.3100000,240.1100000,240.2000000,23360
SBER,1,20201124,153400,240.1600000,240.2600000,240.1600000,240.2600000,5790
SBER,1,20201124,153500,240.2700000,240.4300000,240.2700000,240.4300000,78040
SBER,1,20201124,153600,240.4200000,240.4800000,240.3400000,240.3800000,111270
SBER,1,20201124,153700,240.4000000,240.6200000,240.4000000,240.5500000,57680
SBER,1,20201124,153800,240.5500000,240.5900000,240.5300000,240.5400000,9650
SBER,1,20201124,153900,240.5300000,240.5400000,240.4600000,240.4600000,3950
SBER,1,20201124,154000,240.4600000,240.5700000,240.4500000,240.5500000,20190
SBER,1,20201124,154100,240.5700000,240.5800000,240.4300000,240.4300000,28170
SBER,1,20201124,154200,240.4300000,240.4500000,240.3700000,240.3700000,6180
SBER,1,20201124,154300,240.3900000,240.6000000,240.3900000,240.5600000,36780
SBER,1,20201124,154400,240.5600000,240.5800000,240.5000000,240.5000000,15120
SBER,1,20201124,154500,240.5000000,240.5500000,240.5000000,240.5400000,12020
SBER,1,20201124,154600,240.5300000,240.7400000,240.5200000,240.6800000,70020
SBER,1,20201124,154700,240.6800000,240.9900000,240.6500000,240.9700000,96650
SBER,1,20201124,154800,240.9600000,240.9900000,240.8600000,240.9600000,34880
SBER,1,20201124,154900,240.9600000,241.1700000,240.9300000,240.9300000,125790
SBER,1,20201124,155000,240.9100000,240.9400000,240.8000000,240.8200000,61410
SBER,1,20201124,155100,240.8100000,240.9600000,240.7400000,240.7800000,54800
SBER,1,20201124,155200,240.7800000,240.7800000,240.7100000,240.7100000,29490
SBER,1,20201124,155300,240.7200000,240.7200000,240.7100000,240.7100000,10200
SBER,1,20201124,155400,240.7200000,240.7200000,240.6800000,240.6800000,9660
SBER,1,20201124,155500,240.6800000,240.9100000,240.6300000,240.8800000,50440
SBER,1,20201124,155600,240.8800000,240.9400000,240.8400000,240.8400000,40110
SBER,1,20201124,155700,240.8100000,241.0500000,240.8100000,241.0500000,48020
SBER,1,20201124,155800,241.0000000,241.1200000,241.0000000,241.0000000,44250
SBER,1,20201124,155900,240.9900000,241.0000000,240.8000000,240.9000000,18660
SBER,1,20201124,160000,240.9000000,241.1000000,240.9000000,241.1000000,99860
SBER,1,20201124,160100,241.1000000,241.1200000,241.0000000,241.1000000,42810
SBER,1,20201124,160200,241.1100000,241.1100000,241.0000000,241.0700000,11780
SBER,1,20201124,160300,241.0500000,241.8400000,241.0500000,241.8300000,840530
SBER,1,20201124,160400,241.8300000,241.8600000,241.6600000,241.6600000,143710
SBER,1,20201124,160500,241.6600000,241.7700000,241.6400000,241.7000000,165500
SBER,1,20201124,160600,241.7300000,241.7400000,241.5200000,241.5900000,78400
SBER,1,20201124,160700,241.5800000,241.6500000,241.5100000,241.5500000,114530
SBER,1,20201124,160800,241.5500000,242.1900000,241.5500000,242.1800000,1284960
SBER,1,20201124,160900,242.1900000,242.2900000,242.0000000,242.0000000,387430
SBER,1,20201124,161000,242.0200000,242.2000000,241.8900000,241.9200000,176390
SBER,1,20201124,161100,241.9200000,242.0000000,241.8000000,241.8100000,89270
SBER,1,20201124,161200,241.8100000,242.1400000,241.8100000,241.9300000,155760
SBER,1,20201124,161300,241.8800000,241.9400000,241.8000000,241.8300000,83010
SBER,1,20201124,161400,241.8100000,241.9400000,241.8000000,241.8900000,152260
SBER,1,20201124,161500,241.8900000,242.0400000,241.8700000,241.9700000,117520
SBER,1,20201124,161600,241.9200000,242.0000000,241.8100000,241.8100000,35950
SBER,1,20201124,161700,241.8300000,241.9800000,241.8100000,241.8600000,128720
SBER,1,20201124,161800,241.9000000,242.0200000,241.8000000,241.9600000,141690
SBER,1,20201124,161900,242.0100000,242.0900000,241.9200000,241.9500000,119260
SBER,1,20201124,162000,241.9500000,242.2300000,241.8700000,242.0900000,239800
SBER,1,20201124,162100,242.1100000,242.2900000,242.0900000,242.2300000,132420
SBER,1,20201124,162200,242.2200000,242.2500000,242.0900000,242.1600000,51770
SBER,1,20201124,162300,242.1700000,242.3800000,242.1700000,242.3000000,306940
SBER,1,20201124,162400,242.3000000,242.3200000,242.0000000,242.0500000,143280
SBER,1,20201124,162500,242.0300000,242.0700000,242.0100000,242.0200000,38900
SBER,1,20201124,162600,242.0400000,242.2300000,242.0100000,242.0100000,46250
SBER,1,20201124,162700,242.0100000,242.0700000,241.9800000,242.0700000,56480
SBER,1,20201124,162800,242.0800000,242.1400000,242.0500000,242.0600000,19840
SBER,1,20201124,162900,242.0800000,242.2500000,241.9800000,242.0200000,83080
SBER,1,20201124,163000,242.0200000,242.0700000,241.8800000,241.8900000,77750
SBER,1,20201124,163100,241.9000000,242.1700000,241.9000000,242.1400000,76660
SBER,1,20201124,163200,242.1400000,242.2500000,242.0800000,242.0800000,154000
SBER,1,20201124,163300,242.0800000,242.1400000,242.0200000,242.0200000,27800
SBER,1,20201124,163400,242.0200000,242.9300000,242.0000000,242.9000000,856110
SBER,1,20201124,163500,242.8400000,242.9500000,242.6400000,242.8200000,209020
SBER,1,20201124,163600,242.8200000,243.4000000,242.7000000,243.1600000,953120
SBER,1,20201124,163700,243.1600000,243.5000000,243.1500000,243.2900000,809260
SBER,1,20201124,163800,243.2200000,243.4100000,243.1300000,243.2100000,313580
SBER,1,20201124,163900,243.2100000,243.3900000,243.0300000,243.1400000,244140
SBER,1,20201124,164000,243.1000000,243.1800000,242.9200000,243.0000000,215880
SBER,1,20201124,164100,243.0000000,243.1500000,242.9200000,242.9400000,226390
SBER,1,20201124,164200,242.9400000,242.9900000,242.7900000,242.8200000,122000
SBER,1,20201124,164300,242.8000000,242.8900000,242.5900000,242.6600000,257610
SBER,1,20201124,164400,242.5900000,242.9300000,242.5900000,242.8500000,103960
SBER,1,20201124,164500,242.8500000,242.9400000,242.7700000,242.8100000,124080
SBER,1,20201124,164600,242.8500000,243.0300000,242.8500000,243.0100000,78710
SBER,1,20201124,164700,243.0300000,243.3300000,243.0300000,243.3300000,211640
SBER,1,20201124,164800,243.3100000,243.9300000,243.3100000,243.8800000,1449440
SBER,1,20201124,164900,243.8900000,244.5400000,243.8900000,244.2700000,1523980
SBER,1,20201124,165000,244.2300000,244.2800000,243.7900000,243.9300000,475790
SBER,1,20201124,165100,243.9500000,244.1900000,243.9200000,243.9300000,128380
SBER,1,20201124,165200,243.9300000,244.0100000,243.6100000,243.7200000,319590
SBER,1,20201124,165300,243.6900000,243.9500000,243.5000000,243.7900000,304670
SBER,1,20201124,165400,243.7500000,243.8800000,243.7000000,243.7800000,55370
SBER,1,20201124,165500,243.8000000,243.9400000,243.5900000,243.6700000,180780
SBER,1,20201124,165600,243.6700000,243.9400000,243.6300000,243.7500000,281060
SBER,1,20201124,165700,243.7000000,243.9400000,243.6800000,243.8500000,64360
SBER,1,20201124,165800,243.8800000,244.0400000,243.8600000,243.9800000,163930
SBER,1,20201124,165900,243.9400000,244.0000000,243.8900000,243.8900000,211990
SBER,1,20201124,170000,243.9100000,243.9500000,243.8900000,243.9300000,40540
SBER,1,20201124,170100,243.9300000,244.2500000,243.9200000,244.0200000,278030
SBER,1,20201124,170200,244.0800000,244.2500000,244.0600000,244.2500000,110720
SBER,1,20201124,170300,244.2200000,244.3500000,244.1100000,244.1300000,162730
SBER,1,20201124,170400,244.1600000,244.5900000,244.1400000,244.4600000,746310
SBER,1,20201124,170500,244.4700000,244.5800000,244.1700000,244.2000000,293080
SBER,1,20201124,170600,244.2100000,244.5400000,244.2000000,244.5000000,231540
SBER,1,20201124,170700,244.4700000,244.7800000,244.4500000,244.6800000,685620
SBER,1,20201124,170800,244.7100000,244.7600000,244.6100000,244.6300000,70990
SBER,1,20201124,170900,244.6300000,244.7500000,244.3600000,244.4100000,113350
SBER,1,20201124,171000,244.3800000,244.4500000,244.2900000,244.2900000,108530
SBER,1,20201124,171100,244.2700000,244.3100000,244.1100000,244.1800000,114180
SBER,1,20201124,171200,244.1600000,244.3700000,244.1600000,244.2200000,70140
SBER,1,20201124,171300,244.2200000,244.3500000,244.1800000,244.3300000,67940
SBER,1,20201124,171400,244.3100000,244.4300000,244.1500000,244.2000000,165220
SBER,1,20201124,171500,244.1600000,244.4300000,244.1200000,244.1800000,196210
SBER,1,20201124,171600,244.1700000,244.6600000,244.1500000,244.4200000,411850
SBER,1,20201124,171700,244.4200000,244.4300000,244.2500000,244.2800000,65420
SBER,1,20201124,171800,244.2800000,244.6000000,244.2000000,244.4300000,516500
SBER,1,20201124,171900,244.4300000,244.4300000,244.2100000,244.2500000,68270
SBER,1,20201124,172000,244.2700000,244.3500000,244.2100000,244.2400000,48070
SBER,1,20201124,172100,244.2400000,244.4900000,244.2400000,244.2800000,72180
SBER,1,20201124,172200,244.3200000,244.4900000,244.2100000,244.2900000,145990
SBER,1,20201124,172300,244.3600000,244.5500000,244.3600000,244.5500000,75010
SBER,1,20201124,172400,244.5400000,244.7700000,244.5200000,244.5800000,183230
SBER,1,20201124,172500,244.5800000,244.7000000,244.5000000,244.5100000,66720
SBER,1,20201124,172600,244.5700000,244.6300000,244.3500000,244.3800000,62710
SBER,1,20201124,172700,244.3900000,244.5500000,244.3600000,244.4500000,33390
SBER,1,20201124,172800,244.4300000,244.4500000,244.3100000,244.3900000,84530
SBER,1,20201124,172900,244.3600000,244.4200000,244.3100000,244.3500000,81610
SBER,1,20201124,173000,244.3500000,244.5000000,244.2600000,244.4800000,142350
